loan_id,origination_date,origination_month,person_age,age_group,person_income,income_band,person_home_ownership,person_emp_length,employment_stability,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,loan_to_income_ratio,debt_to_income_ratio,cb_person_default_on_file,cb_person_cred_hist_length,credit_history_category,flag_prior_default,flag_high_loan_burden,flag_low_income_high_grade_risk,flag_renter,loan_status,loan_status_label,default_probability,credit_risk_score,risk_tier,loan_decision,decision_reasons,persona
L100079,2023-09-27,2023-09,24,18-25,250000,100k+,RENT,2.0,Early(1-3y),EDUCATION,C,18000,12.98,0.072,0.072,0.0093,Y,3,Building(2-5y),1,0,0,1,0,Non-Default,0.0807232688289997,852,Very Low,Manual Review,Applicant has a prior bureau default on file — policy requires manual review even though the statistical risk tier is otherwise acceptable.,The Repeat Risk
L100080,2023-09-28,2023-09,25,18-25,100000,75-100k,RENT,5.0,Established(3-7y),DEBTCONSOLIDATION,B,28000,12.69,0.28,0.28,0.0355,N,3,Building(2-5y),0,0,0,1,0,Non-Default,0.3544503076290138,687,Low,Approve,Low risk tier (PD=35.4%) — acceptable risk under standard policy.,The Steady Earner
L100081,2024-03-31,2024-03,26,26-35,110000,100k+,RENT,10.0,Stable(7y+),EDUCATION,A,28000,8.9,0.2545,0.2545,0.0227,N,2,New(<=2y),0,0,0,1,0,Non-Default,0.1200168898230966,828,Very Low,Approve,Very Low risk tier (PD=12.0%) — strong repayment profile.,The Steady Earner
L100082,2024-04-06,2024-04,26,26-35,12000,<25k,OWN,0.0,Unstable(<1y),DEBTCONSOLIDATION,A,2700,7.49,0.225,0.225,0.0169,N,4,Building(2-5y),0,0,0,0,1,Default,0.1889209908419979,787,Very Low,Approve,Very Low risk tier (PD=18.9%) — strong repayment profile.,The Fresh Starter
L100083,2024-12-27,2024-12,22,18-25,108000,100k+,RENT,6.0,Established(3-7y),EDUCATION,B,28000,10.99,0.2593,0.2593,0.0285,N,4,Building(2-5y),0,0,0,1,1,Default,0.1597911022801303,804,Very Low,Approve,Very Low risk tier (PD=16.0%) — strong repayment profile.,The Steady Earner
L100084,2023-09-09,2023-09,23,18-25,151200,100k+,RENT,7.0,Established(3-7y),DEBTCONSOLIDATION,B,28000,11.11,0.1852,0.1852,0.0206,N,2,New(<=2y),0,0,0,1,0,Non-Default,0.1288438735961516,823,Very Low,Approve,Very Low risk tier (PD=12.9%) — strong repayment profile.,The Steady Earner
L100085,2024-12-02,2024-12,24,18-25,69000,50-75k,RENT,2.0,Early(1-3y),HOMEIMPROVEMENT,A,27600,7.49,0.4,0.4,0.03,N,2,New(<=2y),0,0,0,1,1,Default,0.7414679992471735,455,Very High,Reject,Very High risk tier (PD=74.1%) — default probability too high for approval under current risk appetite.,The Steady Earner
L100086,2023-10-23,2023-10,21,18-25,12000,<25k,MORTGAGE,5.0,Established(3-7y),DEBTCONSOLIDATION,E,3250,15.68,0.2708,0.2708,0.0425,Y,3,Building(2-5y),1,0,1,0,1,Default,0.9838952798092696,310,Very High,Reject,Very High risk tier (PD=98.4%) — default probability too high for approval under current risk appetite. | Note: applicant also has a prior bureau default on file.,The Repeat Risk
L100087,2024-12-25,2024-12,22,18-25,70000,50-75k,RENT,4.0,Established(3-7y),EDUCATION,C,27500,13.06,0.3929,0.3929,0.0513,Y,3,Building(2-5y),1,0,0,1,1,Default,0.5712194078578195,557,High,Manual Review,High risk tier (PD=57.1%) — requires underwriter judgement and possibly additional collateral/guarantor. | Note: applicant also has a prior bureau default on file.,The Repeat Risk
L100088,2024-12-20,2024-12,22,18-25,240000,100k+,OWN,6.0,Established(3-7y),PERSONAL,B,25000,10.99,0.1042,0.1042,0.0114,N,2,New(<=2y),0,0,0,0,0,Non-Default,0.0044950314665393,897,Very Low,Approve,Very Low risk tier (PD=0.4%) — strong repayment profile.,The Steady Earner
L100089,2023-12-04,2023-12,26,26-35,73200,50-75k,RENT,5.0,Established(3-7y),VENTURE,D,27050,15.62,0.3695,0.3695,0.0577,Y,2,New(<=2y),1,0,0,1,1,Default,0.8267165714083474,404,Very High,Reject,Very High risk tier (PD=82.7%) — default probability too high for approval under current risk appetite. | Note: applicant also has a prior bureau default on file.,The Repeat Risk
L100090,2023-02-22,2023-02,24,18-25,83000,75-100k,RENT,5.0,Established(3-7y),PERSONAL,C,27000,13.49,0.3253,0.3253,0.0439,Y,2,New(<=2y),1,0,0,1,1,Default,0.4400921979144246,636,Moderate,Manual Review,Applicant has a prior bureau default on file — policy requires manual review even though the statistical risk tier is otherwise acceptable.,The Repeat Risk
L100091,2023-08-05,2023-08,24,18-25,73399,50-75k,RENT,0.0,Unstable(<1y),VENTURE,D,27000,15.31,0.3679,0.3679,0.0563,N,3,Building(2-5y),0,0,0,1,1,Default,0.8276205025969654,403,Very High,Reject,Very High risk tier (PD=82.8%) — default probability too high for approval under current risk appetite.,The Fresh Starter
L100092,2023-07-07,2023-07,23,18-25,62500,50-75k,RENT,7.0,Established(3-7y),MEDICAL,B,26000,11.71,0.416,0.416,0.0487,N,2,New(<=2y),0,1,0,1,1,Default,0.7782315032221019,433,Very High,Reject,Very High risk tier (PD=77.8%) — default probability too high for approval under current risk appetite.,The Steady Earner
L100093,2024-01-15,2024-01,23,18-25,120000,100k+,RENT,1.0,Unstable(<1y),EDUCATION,B,25600,12.69,0.2133,0.2133,0.0271,N,3,Building(2-5y),0,0,0,1,0,Non-Default,0.1379238812404436,817,Very Low,Approve,Very Low risk tier (PD=13.8%) — strong repayment profile.,The Steady Earner
L100094,2024-05-07,2024-05,24,18-25,12360,<25k,OWN,2.0,Early(1-3y),MEDICAL,C,1600,13.57,0.1294,0.1294,0.0176,N,3,Building(2-5y),0,0,0,0,0,Non-Default,0.1324614248229037,821,Very Low,Approve,Very Low risk tier (PD=13.2%) — strong repayment profile.,The Fresh Starter
L100095,2023-02-10,2023-02,22,18-25,60000,50-75k,RENT,0.0,Unstable(<1y),VENTURE,B,25475,10.99,0.4246,0.4246,0.0467,N,3,Building(2-5y),0,1,0,1,1,Default,0.6372352447836029,518,High,Manual Review,High risk tier (PD=63.7%) — requires underwriter judgement and possibly additional collateral/guarantor.,The Steady Earner
L100096,2023-06-06,2023-06,25,18-25,234000,100k+,MORTGAGE,3.0,Early(1-3y),MEDICAL,C,20000,14.27,0.0855,0.0855,0.0122,Y,4,Building(2-5y),1,0,0,0,0,Non-Default,0.079487652690208,852,Very Low,Manual Review,Applicant has a prior bureau default on file — policy requires manual review even though the statistical risk tier is otherwise acceptable.,The Repeat Risk
L100097,2023-01-15,2023-01,24,18-25,234000,100k+,OWN,8.0,Stable(7y+),HOMEIMPROVEMENT,B,20000,8.88,0.0855,0.0855,0.0076,N,4,Building(2-5y),0,0,0,0,0,Non-Default,0.0090451152413158,895,Very Low,Approve,Very Low risk tier (PD=0.9%) — strong repayment profile.,The Steady Earner
L100098,2023-03-06,2023-03,26,26-35,234000,100k+,MORTGAGE,10.0,Stable(7y+),HOMEIMPROVEMENT,B,21600,12.18,0.0923,0.0923,0.0112,N,3,Building(2-5y),0,0,0,0,0,Non-Default,0.0749795719219903,855,Very Low,Approve,Very Low risk tier (PD=7.5%) — strong repayment profile.,The Steady Earner
L100099,2024-06-04,2024-06,25,18-25,221004,100k+,MORTGAGE,6.0,Established(3-7y),DEBTCONSOLIDATION,D,11900,14.42,0.0538,0.0538,0.0078,Y,3,Building(2-5y),1,0,0,0,1,Default,0.5385488903027242,577,High,Manual Review,High risk tier (PD=53.9%) — requires underwriter judgement and possibly additional collateral/guarantor. | Note: applicant also has a prior bureau default on file.,The Repeat Risk
L100100,2023-12-10,2023-12,26,26-35,232500,100k+,MORTGAGE,0.0,Unstable(<1y),MEDICAL,C,25000,14.17,0.1075,0.1075,0.0152,Y,2,New(<=2y),1,0,0,0,0,Non-Default,0.0581326842340673,865,Very Low,Manual Review,Applicant has a prior bureau default on file — policy requires manual review even though the statistical risk tier is otherwise acceptable.,The Repeat Risk
L100101,2023-05-09,2023-05,25,18-25,230000,100k+,MORTGAGE,5.0,Established(3-7y),MEDICAL,C,35000,13.99,0.1522,0.1522,0.0213,N,4,Building(2-5y),0,0,0,0,0,Non-Default,0.0325537140969022,880,Very Low,Approve,Very Low risk tier (PD=3.3%) — strong repayment profile.,The Moderate Borrower
L100102,2024-10-09,2024-10,23,18-25,83000,75-100k,RENT,7.0,Established(3-7y),EDUCATION,B,25300,10.99,0.3048,0.3048,0.0335,N,3,Building(2-5y),0,0,0,1,1,Default,0.3170970687146862,710,Low,Approve with Conditions,Low risk tier (PD=31.7%) — acceptable risk under standard policy. | Loan-to-income ratio exceeds 30% — recommend reduced loan amount or additional income verification.,The Steady Earner
L100103,2024-04-16,2024-04,22,18-25,12600,<25k,MORTGAGE,4.0,Established(3-7y),PERSONAL,A,2000,5.42,0.1587,0.1587,0.0086,N,4,Building(2-5y),0,0,0,0,1,Default,0.2086437833853281,775,Low,Approve,Low risk tier (PD=20.9%) — acceptable risk under standard policy.,The Moderate Borrower
L100104,2023-03-04,2023-03,25,18-25,12600,<25k,OWN,3.0,Early(1-3y),PERSONAL,C,1750,13.61,0.1389,0.1389,0.0189,N,3,Building(2-5y),0,0,0,0,0,Non-Default,0.1159661902007507,830,Very Low,Approve,Very Low risk tier (PD=11.6%) — strong repayment profile.,The Moderate Borrower
L100105,2023-05-19,2023-05,21,18-25,42500,25-50k,RENT,3.0,Early(1-3y),EDUCATION,C,25000,12.73,0.5882,0.5882,0.0749,Y,3,Building(2-5y),1,1,0,1,1,Default,0.9586691361452926,325,Very High,Reject,Very High risk tier (PD=95.9%) — default probability too high for approval under current risk appetite. | Note: applicant also has a prior bureau default on file.,The Repeat Risk
L100106,2024-05-13,2024-05,24,18-25,41000,25-50k,RENT,2.0,Early(1-3y),HOMEIMPROVEMENT,D,25000,15.31,0.6098,0.6098,0.0934,N,3,Building(2-5y),0,1,0,1,1,Default,0.9974759072117844,302,Very High,Reject,Very High risk tier (PD=99.7%) — default probability too high for approval under current risk appetite.,The Fresh Starter
L100107,2024-08-15,2024-08,25,18-25,12816,<25k,OWN,0.0,Unstable(<1y),DEBTCONSOLIDATION,C,3000,12.87,0.2341,0.2341,0.0301,Y,4,Building(2-5y),1,0,0,0,1,Default,0.341928787487216,695,Low,Manual Review,Applicant has a prior bureau default on file — policy requires manual review even though the statistical risk tier is otherwise acceptable.,The Repeat Risk
L100108,2024-01-27,2024-01,24,18-25,12960,<25k,MORTGAGE,1.0,Unstable(<1y),HOMEIMPROVEMENT,B,3650,9.91,0.2816,0.2816,0.0279,N,3,Building(2-5y),0,0,0,0,1,Default,0.8291758497017784,402,Very High,Reject,Very High risk tier (PD=82.9%) — default probability too high for approval under current risk appetite.,The Fresh Starter
L100109,2024-11-05,2024-11,26,26-35,226000,100k+,MORTGAGE,4.0,Established(3-7y),HOMEIMPROVEMENT,B,20000,11.49,0.0885,0.0885,0.0102,N,4,Building(2-5y),0,0,0,0,0,Non-Default,0.0752105269565294,855,Very Low,Approve,Very Low risk tier (PD=7.5%) — strong repayment profile.,The Steady Earner
L100110,2024-02-23,2024-02,25,18-25,225000,100k+,MORTGAGE,0.0,Unstable(<1y),HOMEIMPROVEMENT,E,30000,19.91,0.1333,0.1333,0.0265,Y,2,New(<=2y),1,0,0,0,0,Non-Default,0.5865016460954746,548,High,Manual Review,High risk tier (PD=58.7%) — requires underwriter judgement and possibly additional collateral/guarantor. | Note: applicant also has a prior bureau default on file.,The Repeat Risk
L100111,2023-10-16,2023-10,26,26-35,213000,100k+,MORTGAGE,6.0,Established(3-7y),EDUCATION,B,35000,10.65,0.1643,0.1643,0.0175,N,2,New(<=2y),0,0,0,0,1,Default,0.0133452899720291,892,Very Low,Approve,Very Low risk tier (PD=1.3%) — strong repayment profile.,The Steady Earner
L100112,2024-01-14,2024-01,24,18-25,225000,100k+,RENT,0.0,Unstable(<1y),MEDICAL,B,6000,10.99,0.0267,0.0267,0.0029,N,4,Building(2-5y),0,0,0,1,0,Non-Default,0.159679522310331,804,Very Low,Approve,Very Low risk tier (PD=16.0%) — strong repayment profile.,The Steady Earner
L100113,2024-05-04,2024-05,24,18-25,12960,<25k,MORTGAGE,0.0,Unstable(<1y),DEBTCONSOLIDATION,B,4500,11.83,0.3472,0.3472,0.0411,N,4,Building(2-5y),0,0,0,0,1,Default,0.8989517871470557,361,Very High,Reject,Very High risk tier (PD=89.9%) — default probability too high for approval under current risk appetite.,The Fresh Starter
L100114,2023-08-19,2023-08,23,18-25,12996,<25k,OWN,0.0,Unstable(<1y),DEBTCONSOLIDATION,C,2400,13.49,0.1847,0.1847,0.0249,Y,2,New(<=2y),1,0,0,0,1,Default,0.2441875201935365,753,Low,Manual Review,Applicant has a prior bureau default on file — policy requires manual review even though the statistical risk tier is otherwise acceptable.,The Repeat Risk
L100115,2023-02-10,2023-02,22,18-25,42000,25-50k,RENT,6.0,Established(3-7y),MEDICAL,D,25000,14.59,0.5952,0.5952,0.0868,Y,2,New(<=2y),1,1,0,1,1,Default,0.9954583541532436,303,Very High,Reject,Very High risk tier (PD=99.5%) — default probability too high for approval under current risk appetite. | Note: applicant also has a prior bureau default on file.,The Repeat Risk
L100116,2023-01-28,2023-01,26,26-35,48000,25-50k,RENT,2.0,Early(1-3y),EDUCATION,B,25000,9.64,0.5208,0.5208,0.0502,N,4,Building(2-5y),0,1,0,1,1,Default,0.9115499601200768,353,Very High,Reject,Very High risk tier (PD=91.2%) — default probability too high for approval under current risk appetite.,The Fresh Starter
L100117,2023-05-15,2023-05,25,18-25,12996,<25k,OWN,1.0,Unstable(<1y),MEDICAL,D,3600,14.59,0.277,0.277,0.0404,N,3,Building(2-5y),0,0,1,0,1,Default,0.861326503153089,383,Very High,Reject,Very High risk tier (PD=86.1%) — default probability too high for approval under current risk appetite.,The Fresh Starter
L100118,2023-07-20,2023-07,22,18-25,12996,<25k,OWN,1.0,Unstable(<1y),EDUCATION,B,4750,10.99,0.3655,0.3655,0.0402,N,3,Building(2-5y),0,0,0,0,1,Default,0.4869272932069004,608,Moderate,Approve with Conditions,Moderate risk tier (PD=48.7%) — approve with adjusted terms (higher rate and/or lower approved amount).,The Fresh Starter
L100119,2023-02-02,2023-02,25,18-25,42360,25-50k,RENT,1.0,Unstable(<1y),EDUCATION,E,25000,16.35,0.5902,0.5902,0.0965,Y,3,Building(2-5y),1,1,0,1,1,Default,0.9932306105681644,304,Very High,Reject,Very High risk tier (PD=99.3%) — default probability too high for approval under current risk appetite. | Note: applicant also has a prior bureau default on file.,The Repeat Risk
L100120,2023-02-17,2023-02,21,18-25,49000,25-50k,RENT,4.0,Established(3-7y),EDUCATION,B,25000,10.99,0.5102,0.5102,0.0561,N,2,New(<=2y),0,1,0,1,1,Default,0.8943056725340196,363,Very High,Reject,Very High risk tier (PD=89.4%) — default probability too high for approval under current risk appetite.,The Overextended Borrower
L100121,2024-05-17,2024-05,25,18-25,225000,100k+,MORTGAGE,0.0,Unstable(<1y),VENTURE,F,25000,18.67,0.1111,0.1111,0.0207,N,2,New(<=2y),0,0,0,0,0,Non-Default,0.3886822987315798,667,Moderate,Approve with Conditions,Moderate risk tier (PD=38.9%) — approve with adjusted terms (higher rate and/or lower approved amount).,The Fresh Starter
L100122,2024-02-11,2024-02,26,26-35,225000,100k+,RENT,1.0,Unstable(<1y),EDUCATION,A,3000,9.32,0.0133,0.0133,0.0012,N,4,Building(2-5y),0,0,0,1,0,Non-Default,0.0823629130722513,851,Very Low,Approve,Very Low risk tier (PD=8.2%) — strong repayment profile.,The Steady Earner
L100123,2024-07-27,2024-07,23,18-25,225000,100k+,RENT,8.0,Stable(7y+),DEBTCONSOLIDATION,A,7500,8.63,0.0333,0.0333,0.0029,N,2,New(<=2y),0,0,0,1,0,Non-Default,0.1119481596144071,833,Very Low,Approve,Very Low risk tier (PD=11.2%) — strong repayment profile.,The Steady Earner
L100124,2024-12-28,2024-12,26,26-35,225000,100k+,MORTGAGE,2.0,Early(1-3y),VENTURE,B,25000,10.08,0.1111,0.1111,0.0112,N,2,New(<=2y),0,0,0,0,0,Non-Default,0.0130227615003978,892,Very Low,Approve,Very Low risk tier (PD=1.3%) — strong repayment profile.,The Steady Earner
L100125,2023-04-09,2023-04,22,18-25,49464,25-50k,RENT,5.0,Established(3-7y),PERSONAL,B,25000,11.83,0.5054,0.5054,0.0598,N,3,Building(2-5y),0,1,0,1,1,Default,0.9056208423141642,357,Very High,Reject,Very High risk tier (PD=90.6%) — default probability too high for approval under current risk appetite.,The Overextended Borrower
L100126,2024-11-14,2024-11,23,18-25,50000,25-50k,RENT,1.0,Unstable(<1y),DEBTCONSOLIDATION,A,25000,7.9,0.5,0.5,0.0395,N,3,Building(2-5y),0,1,0,1,1,Default,0.9373351739532902,338,Very High,Reject,Very High risk tier (PD=93.7%) — default probability too high for approval under current risk appetite.,The Steady Earner
L100127,2024-12-26,2024-12,25,18-25,50000,25-50k,RENT,4.0,Established(3-7y),HOMEIMPROVEMENT,A,25000,5.99,0.5,0.5,0.03,N,2,New(<=2y),0,1,0,1,1,Default,0.9549772439717432,327,Very High,Reject,Very High risk tier (PD=95.5%) — default probability too high for approval under current risk appetite.,The Steady Earner
L100128,2024-06-30,2024-06,24,18-25,44000,25-50k,RENT,2.0,Early(1-3y),DEBTCONSOLIDATION,D,25000,15.33,0.5682,0.5682,0.0871,N,2,New(<=2y),0,1,0,1,1,Default,0.99471992391196,303,Very High,Reject,Very High risk tier (PD=99.5%) — default probability too high for approval under current risk appetite.,The Fresh Starter
L100129,2024-09-04,2024-09,23,18-25,50000,25-50k,RENT,1.0,Unstable(<1y),VENTURE,B,25000,11.83,0.5,0.5,0.0592,N,4,Building(2-5y),0,1,0,1,1,Default,0.829726209727786,402,Very High,Reject,Very High risk tier (PD=83.0%) — default probability too high for approval under current risk appetite.,The Steady Earner
L100130,2024-04-06,2024-04,22,18-25,50004,50-75k,RENT,0.0,Unstable(<1y),VENTURE,B,25000,10.36,0.5,0.5,0.0518,N,2,New(<=2y),0,1,0,1,1,Default,0.8385319379172667,397,Very High,Reject,Very High risk tier (PD=83.9%) — default probability too high for approval under current risk appetite.,The Steady Earner
L100131,2024-10-04,2024-10,22,18-25,50004,50-75k,RENT,3.0,Early(1-3y),VENTURE,C,25000,12.23,0.5,0.5,0.0611,N,3,Building(2-5y),0,1,0,1,1,Default,0.8481698861797375,391,Very High,Reject,Very High risk tier (PD=84.8%) — default probability too high for approval under current risk appetite.,The Overextended Borrower
L100132,2023-01-05,2023-01,22,18-25,52000,50-75k,RENT,2.0,Early(1-3y),EDUCATION,B,25000,11.11,0.4808,0.4808,0.0534,N,4,Building(2-5y),0,1,0,1,1,Default,0.8503189368637964,390,Very High,Reject,Very High risk tier (PD=85.0%) — default probability too high for approval under current risk appetite.,The Steady Earner
L100133,2023-08-06,2023-08,23,18-25,13200,<25k,OWN,3.0,Early(1-3y),DEBTCONSOLIDATION,A,4950,7.9,0.375,0.375,0.0296,N,4,Building(2-5y),0,0,0,0,1,Default,0.64126984705766,515,High,Manual Review,High risk tier (PD=64.1%) — requires underwriter judgement and possibly additional collateral/guarantor.,The Moderate Borrower
L100134,2024-05-17,2024-05,24,18-25,220000,100k+,MORTGAGE,1.0,Unstable(<1y),EDUCATION,B,25000,11.58,0.1136,0.1136,0.0132,N,2,New(<=2y),0,0,0,0,0,Non-Default,0.0240105722436539,886,Very Low,Approve,Very Low risk tier (PD=2.4%) — strong repayment profile.,The Steady Earner
L100135,2024-02-02,2024-02,23,18-25,216000,100k+,MORTGAGE,5.0,Established(3-7y),DEBTCONSOLIDATION,A,21000,8.9,0.0972,0.0972,0.0087,N,3,Building(2-5y),0,0,0,0,0,Non-Default,0.0359812915657108,878,Very Low,Approve,Very Low risk tier (PD=3.6%) — strong repayment profile.,The Steady Earner
L100136,2024-01-28,2024-01,25,18-25,216000,100k+,MORTGAGE,2.0,Early(1-3y),EDUCATION,D,25000,16.07,0.1157,0.1157,0.0186,N,3,Building(2-5y),0,0,0,0,0,Non-Default,0.2598091226833572,744,Low,Approve,Low risk tier (PD=26.0%) — acceptable risk under standard policy.,The Fresh Starter
L100137,2023-07-26,2023-07,26,26-35,216000,100k+,MORTGAGE,10.0,Stable(7y+),EDUCATION,C,20000,14.22,0.0926,0.0926,0.0132,Y,2,New(<=2y),1,0,0,0,0,Non-Default,0.0536376637422041,868,Very Low,Manual Review,Applicant has a prior bureau default on file — policy requires manual review even though the statistical risk tier is otherwise acceptable.,The Repeat Risk
L100138,2023-01-15,2023-01,23,18-25,215000,100k+,MORTGAGE,7.0,Established(3-7y),MEDICAL,C,35000,14.79,0.1628,0.1628,0.0241,Y,3,Building(2-5y),1,0,0,0,0,Non-Default,0.039059543036861,877,Very Low,Manual Review,Applicant has a prior bureau default on file — policy requires manual review even though the statistical risk tier is otherwise acceptable.,The Repeat Risk
L100139,2024-07-07,2024-07,26,26-35,215000,100k+,MORTGAGE,11.0,Stable(7y+),EDUCATION,A,12000,7.88,0.0558,0.0558,0.0044,N,2,New(<=2y),0,0,0,0,0,Non-Default,0.0237535055824084,886,Very Low,Approve,Very Low risk tier (PD=2.4%) — strong repayment profile.,The Steady Earner
L100140,2024-04-05,2024-04,23,18-25,52000,50-75k,RENT,1.0,Unstable(<1y),PERSONAL,C,25000,13.22,0.4808,0.4808,0.0636,N,2,New(<=2y),0,1,0,1,1,Default,0.8841698043076683,369,Very High,Reject,Very High risk tier (PD=88.4%) — default probability too high for approval under current risk appetite.,The Fresh Starter
